Magnitud,id_event,Location,detect_seismO,detect_das,clipped
2.47,nc73763345,834.9931931,,FALSE,FALSE
2.69,nc73764871,817.6296152,,FALSE,FALSE
2.66,nc73764346,833.2896867,,FALSE,FALSE
2.7,nc73763836,822.663302,,FALSE,FALSE
2.66,nc73763136,834.6186193,,FALSE,FALSE
2.55,nc73756726,830.4062787,,norecord,norecord
2.45,nc73754681,835.8124822,,norecord,norecord
2.65,nc73753046,824.4286656,,norecord,norecord
2.61,nc73747021,824.5856021,,norecord,norecord
2.45,nc73746556,825.5124195,,norecord,norecord
2.63,nc73736091,834.7484526,,FALSE,FALSE
2.47,nc73735891,833.3808244,,norecord,norecord
2.48,nc73729246,823.8039971,,norecord,norecord
2.44,nc73725741,822.4072885,,norecord,norecord
2.55,nc73723750,821.9717555,,norecord,norecord
2.44,mb80543234,829.7712035,,FALSE,FALSE
2.48,nc73718195,814.3331994,,FALSE,FALSE
2.56,nc73718040,820.0493804,,FALSE,FALSE
2.56,nc73717865,816.1095064,,FALSE,FALSE
2.55,nc73717261,814.4128947,,FALSE,FALSE
2.47,nc73714721,815.3276865,,FALSE,FALSE
2.58,nc73714641,831.4752697,,FALSE,FALSE
2.4,nc73714636,815.3812631,,FALSE,FALSE
2.42,nc73708071,807.41248,,norecord,norecord
2.7,nc73828266,844.7369116,,FALSE,FALSE
2.7,nc73828266,844.7369116,,FALSE,FALSE
2.7,us6000j9xa,874.5102782,,FALSE,FALSE
2.48,nc73816421,836.337576,,FALSE,FALSE
2.43,nc73813836,831.4521019,,FALSE,FALSE
2.53,nc73812746,874.3197829,,FALSE,FALSE
2.67,nc71129754,835.6324222,,FALSE,FALSE
2.46,nc73804275,837.595268,,FALSE,FALSE
2.5,nn00850988,871.5844084,,FALSE,FALSE
2.5,nn00850964,869.6305659,,FALSE,FALSE
2.6,nn00850892,870.1271693,,norecord,norecord
2.53,nc73802800,836.0414683,,FALSE,FALSE
2.5,nn00850814,870.8021572,,norecord,norecord
2.51,nc73802510,876.1258518,,FALSE,FALSE
2.68,nc73796946,839.9131727,,FALSE,FALSE
2.64,nc73787496,842.2352184,,FALSE,FALSE
2.45,nc73786766,840.7519318,,FALSE,FALSE
2.52,nc73786101,875.5538486,,FALSE,FALSE
2.59,nc73783921,874.5097977,,FALSE,FALSE
2.5,nc73775965,833.8974075,,FALSE,FALSE
2.7,nc73773725,878.870122,,FALSE,FALSE
2.7,nn00845822,848.8854479,,FALSE,FALSE
2.5,nc73767220,836.6436979,,FALSE,FALSE
2.43,nc73765820,831.2647616,,FALSE,FALSE
2.47,nc73763345,834.9931931,,FALSE,FALSE
2.7,us6000i7dj,900.9517158,,FALSE,FALSE
2.7,nn00843952,859.3359351,,FALSE,FALSE
2.53,nc73762760,836.6744621,,FALSE,FALSE
2.66,nc73764346,833.2896867,,norecord,norecord
2.4,nc73763596,836.4357983,,FALSE,FALSE
2.66,nc73763136,834.6186193,,FALSE,FALSE
2.54,nc73761606,839.7976077,,FALSE,FALSE
2.41,nc73760661,839.3515852,,FALSE,FALSE
2.5,us6000i1fc,868.8311855,,norecord,norecord
2.6,us6000i0dq,856.546304,,norecord,norecord
2.45,nc73754681,835.8124822,,norecord,norecord
2.62,nc73753546,839.213557,,norecord,norecord
2.7,us7000hkcw,854.4695403,,norecord,norecord
2.47,nc73737941,836.3592722,,norecord,norecord
2.5,nn00839553,869.078594,,FALSE,FALSE
2.5,nn00839547,869.7796751,,FALSE,FALSE
2.4,nn00839535,869.5423338,,FALSE,FALSE
2.58,nc73737316,891.4400685,,FALSE,FALSE
2.63,nc73736091,834.7484526,,FALSE,FALSE
2.47,nc73735891,833.3808244,,norecord,norecord
2.5,us6000hlg7,840.7582286,,FALSE,FALSE
2.59,nc73720115,840.8812883,,FALSE,FALSE
2.6,nc73716606,836.5017895,,FALSE,FALSE
2.58,nc73714641,831.4752697,,FALSE,FALSE
2.52,nc73714596,843.7983759,,FALSE,FALSE
2.4,nn00836431,857.7347268,,FALSE,FALSE
2.6,nn00836357,880.5190129,,FALSE,FALSE
2.72,nc73813076,958.7879649,,FALSE,FALSE
3,nn00851287,1003.117457,,FALSE,FALSE
2.96,nc73805070,982.1203606,,FALSE,FALSE
2.76,nc73802785,906.9510958,,FALSE,FALSE
2.94,nc73803321,980.6477232,,norecord,norecord
2.83,nc73802826,980.335661,,norecord,norecord
2.8,nn00849776,991.4306818,,FALSE,FALSE
2.78,nc73797401,980.7214652,,FALSE,FALSE
2.8,ak022diesh0m,950.8910565,,FALSE,FALSE
2.8,nn00849284,941.3172682,,FALSE,FALSE
2.85,uu60520327,941.9369035,,FALSE,FALSE
2.73,nc73792771,955.8427834,,FALSE,FALSE
2.8,nn00848972,941.4097943,,FALSE,FALSE
2.9,ak022d04aesf,996.1403172,,FALSE,FALSE
2.77,uu60518737,921.3081253,,FALSE,FALSE
2.73,uu60517497,942.3458074,,FALSE,FALSE
2.93,uu60516787,942.2357717,,FALSE,FALSE
2.74,nc73780841,907.3419562,,FALSE,FALSE
2.89,uu60514627,942.0959262,,FALSE,FALSE
2.93,nc73780211,980.7818987,,FALSE,FALSE
2.95,nc73779746,985.436523,,FALSE,FALSE
3,nn00848285,946.2354038,,FALSE,FALSE
2.71,uu60511947,941.8240695,,FALSE,FALSE
2.8,uu60508917,942.5225439,,FALSE,FALSE
2.78,nc73764286,960.5597137,,FALSE,FALSE
2.76,nc73760391,989.0848713,,FALSE,FALSE
2.93,nc71128289,983.3718831,,FALSE,FALSE
2.99,nc73739561,984.3635183,,FALSE,FALSE
2.84,nc73728751,981.7592889,,norecord,norecord
2.71,nc73726571,982.8468344,,norecord,norecord
2.74,nc73723705,941.4600662,,norecord,norecord
2.74,nc73723210,981.003106,,norecord,norecord
2.93,nc73721675,981.8914591,,FALSE,FALSE
2.82,nc73721640,985.762937,,FALSE,FALSE
2.74,nc73719250,983.9553899,,FALSE,FALSE
2.77,nc73719205,983.8347881,,FALSE,FALSE
2.71,nc73713056,989.8430369,,FALSE,FALSE
2.75,nc73711961,984.3307656,,FALSE,FALSE
3,nn00851287,1003.117457,,norecord,norecord
2.83,nc73802826,980.335661,,norecord,norecord 
2.74,nc73719250,983.9553899,,norecord,norecord
2,nn00853983,666.8858914,,FALSE,FALSE
2.3,nn00853663,662.9888043,,FALSE,FALSE
2,us6000jr5g,653.1840045,,FALSE,FALSE
2.2,nn00853603,666.7519342,,FALSE,FALSE
2.3,us6000jpt8,669.6228058,,FALSE,FALSE
2.3,us6000jpt6,669.5448028,,FALSE,FALSE
2,us6000jpt3,668.313303,,FALSE,FALSE
2.3,us6000jpt2,669.1534588,,FALSE,FALSE
2,nn00853279,667.0580093,,FALSE,FALSE
2.2,nn00853105,669.2172448,,FALSE,FALSE
2.1,nn00852983,667.7548861,,FALSE,FALSE
2.3,nn00852981,665.4896677,,FALSE,FALSE
2.2,nn00852956,669.4969709,,FALSE,FALSE
2.3,us6000j7v2,664.1258094,,FALSE,FALSE
2,nn00852846,667.8622613,,FALSE,FALSE
2,us6000jn7n,667.8437533,,FALSE,FALSE
2,nn00852793,668.2861142,,FALSE,FALSE
2,nn00852720,666.4803153,,FALSE,FALSE
2.3,us6000j70h,666.0538735,,FALSE,FALSE
2.2,nn00852562,666.6731267,,FALSE,FALSE
2.1,us6000jjxd,666.3981907,,FALSE,FALSE
2.1,us6000jjwr,668.9531506,,FALSE,FALSE
2,nn00851494,667.9256076,,TRUE,FALSE
2.1,nn00851488,668.0776679,,FALSE,FALSE
2,us7000in1j,661.6648794,,FALSE,FALSE
2.3,us7000imze,671.7166817,,FALSE,FALSE
2.2,us7000ilbv,653.4470215,,FALSE,FALSE
2.3,us7000ikf2,655.2938291,,FALSE,FALSE
2.2,us7000ikcm,654.7957817,,FALSE,FALSE
2.1,us6000j7ap,667.0688661,,FALSE,FALSE
2.2,us6000ived,668.1652566,,FALSE,FALSE
2,us6000itjg,663.3897974,,FALSE,FALSE
2,us6000is3i,661.9810688,,FALSE,FALSE
2.3,us6000irya,670.3011591,,FALSE,FALSE
2,us6000iqzv,665.8956432,,FALSE,FALSE
2.2,us6000iqwf,673.3230999,,FALSE,FALSE
2.1,us6000iqks,651.8020971,,FALSE,FALSE
2.3,us6000iq5e,664.8156243,,FALSE,FALSE
2.1,us7000ikem,663.4718522,,FALSE,FALSE
2,us6000iv13,666.7342174,,FALSE,FALSE
2,us6000isgz,665.1894145,,FALSE,FALSE
2.1,us6000ihzc,662.8691168,,FALSE,FALSE
2.1,us7000i4vq,663.362464,,FALSE,FALSE
2.14,uw61868217,652.9609001,,FALSE,FALSE
2.2,us7000i386,650.6434945,,FALSE,FALSE
2,us7000i353,650.400314,,FALSE,FALSE
2.2,us7000i351,662.7963156,,FALSE,FALSE
2,us6000ip7t,650.8545195,,FALSE,FALSE
2.1,us7000i2na,670.3633881,,FALSE,FALSE
2.3,us7000i2i5,669.2201293,,FALSE,FALSE
2.3,us7000i2i4,669.146427,,FALSE,FALSE
2,us7000i2hr,663.2165489,,FALSE,FALSE
2.2,us6000iq2h,661.9372789,,FALSE,FALSE
2.1,us6000ipw3,656.8032962,,FALSE,FALSE
2.1,us7000i1z9,669.423425,,FALSE,FALSE
2,us6000ip4x,666.6407104,,FALSE,FALSE
2,us7000i9hl,664.4078038,,norecord,norecord
2.1,us7000i8yz,669.9808658,,FALSE,FALSE
2.3,us6000i9ka,670.3454893,,FALSE,FALSE
2.1,us6000i8r9,660.3515531,,FALSE,FALSE
2.2,us6000i80m,656.7357789,,FALSE,FALSE
2.1,us6000i7ri,663.281903,,FALSE,FALSE
2,us7000i7l1,657.0442095,,FALSE,FALSE
2,us7000i7k6,669.8634297,,FALSE,FALSE
2,us7000i5kh,665.4878058,,FALSE,FALSE
2.1,us7000i5jy,656.6760437,,FALSE,FALSE
2.14,mb80552459,658.3355706,,FALSE,FALSE
2.09,mb80552489,660.8650685,,FALSE,FALSE
2.3,us7000hsaz,661.7317847,,FALSE,FALSE
2.22,mb80551574,666.9301411,,FALSE,FALSE
2.3,us7000hf2r,668.0415643,,FALSE,FALSE
2.3,us7000hesf,664.33682,,FALSE,FALSE
2.03,mb80547499,666.0074208,,FALSE,FALSE
2.03,mb80547469,656.2230603,,FALSE,FALSE
2.3,us7000hdpc,655.4116707,,FALSE,FALSE
2.15,mb80547429,660.4054665,,FALSE,FALSE
2.04,mb80546604,653.8070549,,FALSE,FALSE
2.37,mb80546599,655.7050901,,FALSE,FALSE
2.15,mb80546589,660.6113067,,FALSE,FALSE
2.2,us6000hmbp,653.439917,,FALSE,FALSE
2.2,us6000hly8,653.553989,,FALSE,FALSE
2.36,mb80546089,666.3581945,,FALSE,FALSE
2.22,mb80546014,663.3268538,,FALSE,FALSE
2.31,mb80545754,656.0301894,,FALSE,FALSE
2.08,mb80545579,661.2450309,,FALSE,FALSE
2.15,mb80545544,661.7704959,,FALSE,FALSE
2.07,mb80545459,661.3030373,,FALSE,FALSE
2.01,mb80545449,666.2033197,,FALSE,FALSE
2.13,mb80545439,659.9958335,,FALSE,FALSE
2.3,us7000h84z,665.6876211,,FALSE,FALSE
2.14,mb80545324,666.3492739,,FALSE,FALSE
2.33,mb80545294,660.9511087,,FALSE,FALSE
2.11,mb80545279,660.707638,,FALSE,FALSE
2.06,mb80545269,660.1930621,,FALSE,FALSE
2.04,mb80543939,654.1073187,,norecord,norecord
2.22,mb80543509,660.2656229,,FALSE,FALSE
2.2,mb80543409,659.0810955,,FALSE,FALSE
2.04,mb80543279,663.6739823,,FALSE,FALSE
2.36,mb80543244,662.2291333,,FALSE,FALSE
2,mb80543189,660.6094848,,FALSE,FALSE
2.31,mb80543124,659.7734588,,FALSE,FALSE
2.12,mb80543054,655.0922418,,norecord,norecord
2.26,mb80543014,653.520398,,FALSE,FALSE
2.19,mb80542934,666.7322638,,FALSE,FALSE
2.11,mb80542889,667.5503048,,FALSE,FALSE
2.19,mb80542884,664.4758958,,FALSE,FALSE
2.3,us7000j2q2,683.6039534,,FALSE,FALSE
2.3,us7000j14f,672.2906094,,FALSE,FALSE
2.1,us6000jbqd,688.919354,,FALSE,FALSE
2.3,us7000imze,671.7166817,,FALSE,FALSE
2.1,us6000j9c1,693.6746213,,FALSE,FALSE
2.1,us6000iv4e,690.6394092,,FALSE,FALSE
2.1,us6000iuu9,674.1046787,,FALSE,FALSE
2.1,us6000isa0,690.847898,,FALSE,FALSE
2.3,us7000imnm,674.5537453,,FALSE,FALSE
2.2,us6000iqwf,673.3230999,,FALSE,FALSE
2,us6000iid4,694.0481863,,FALSE,FALSE
2.2,us6000ir23,679.1422073,,FALSE,FALSE
2.1,us6000ir1u,680.339689,,FALSE,FALSE
2.1,us6000ir1t,678.8223515,,FALSE,FALSE
2,us7000i52m,696.8316349,,norecord,norecord
2,us6000iq3l,690.0501992,,FALSE,FALSE
2,us7000iaup,678.3005703,,norecord,norecord
2,us7000i9ii,678.5416225,,FALSE,FALSE
2.34,nc73767645,683.3982838,,FALSE,FALSE
2,us7000i8em,681.5164438,,FALSE,FALSE
2,us7000i8ec,685.2795723,,FALSE,FALSE
2.09,mb80552189,684.3425041,,FALSE,FALSE
2.38,mb80551689,690.012402,,FALSE,FALSE
2,mb80551629,689.0171665,,FALSE,FALSE
2.05,mb80551589,688.8332328,,FALSE,FALSE
2.3,us6000i2z7,685.2947316,,FALSE,FALSE
2.28,mb80551534,689.1268498,,FALSE,FALSE
2.02,mb80551289,689.1043851,,FALSE,FALSE
2.06,mb80551224,685.1775249,,norecord,norecord
2.35,mb80551049,683.5849142,,norecord,norecord
2.3,us6000i1c2,680.6435293,,norecord,norecord
2,mb80550184,679.835819,,norecord,norecord
2.1,us7000hcdn,683.2955699,,FALSE,FALSE
2.12,mb80546529,682.6240659,,norecord,norecord
2.3,mb80546469,685.3717022,,FALSE,FALSE
2.21,mb80546459,675.092825,,FALSE,FALSE
2.3,us6000hmwz,675.1062055,,FALSE,FALSE
2.24,mb80546129,701.2780176,,norecord,norecord
2.38,mb80545944,676.6414457,,FALSE,FALSE
2.1,mb80545869,677.2290446,,FALSE,FALSE
2.2,us7000h69x,675.295331,,norecord,norecord
2.31,mb80544424,675.4344978,,norecord,norecord
2.16,mb80543959,679.2338517,,norecord,norecord
2,mb80542644,688.3807678,,FALSE,FALSE
2.2,nc73715671,691.6906673,,FALSE,FALSE
2.01,mb80542104,672.8701546,,FALSE,FALSE
2.34,mb80541974,680.5996194,,FALSE,FALSE
2,mb80541899,694.2223774,,norecord,norecord
2.17,mb80541624,677.8406481,,FALSE,FALSE
2.3,us7000gxnq,676.9061531,,FALSE,FALSE
2,mb80541539,676.527069,,FALSE,FALSE
2.11,mb80541414,680.097436,,FALSE,FALSE
2.3,us6000h5pz,676.113643,,norecord,norecord
1.6,us7000jgpw,601.8815783,,FALSE,FALSE
1.4,uw61897511,522.8926784,,FALSE,FALSE
1.7,us7000j3di,507.0744542,,FALSE,FALSE
1.42,uw61879942,590.3222905,,FALSE,FALSE
1.51,uw61886441,421.004994,,FALSE,FALSE
1.46,uw61886371,461.9423028,,FALSE,FALSE
1.56,uw61884401,580.6794973,,FALSE,FALSE
1.7,us6000iiep,489.20781,,FALSE,FALSE
1.57,uw61868097,565.6668349,,FALSE,FALSE
1.58,uw61876546,424.9866571,,FALSE,FALSE
1.6,us7000iacu,600.9739335,,norecord,norecord
1.5,us7000i8ft,502.5583777,,FALSE,FALSE
1.7,us7000i5kf,600.210417,,FALSE,FALSE
1.6,us6000i5sr,588.9048877,,FALSE,FALSE
1.63,uw61855347,510.552339,,FALSE,FALSE
1.65,uw61862151,470.3497068,,FALSE,FALSE
1.51,mb80551359,490.4870088,,norecord,norecord
1.42,mb80550664,492.1155905,,norecord,norecord
1.58,mb80549364,491.6471882,,norecord,norecord
1.7,uw61847076,479.1634875,,FALSE,FALSE
1.59,uw61835947,474.1313447,,norecord,norecord
1.62,uw61834587,468.2728226,,FALSE,FALSE
1.42,uw61832237,564.7320235,,FALSE,FALSE
1.49,uw61827897,565.2400995,,norecord,norecord
1.56,uw61822462,590.9132376,,FALSE,FALSE
1.68,uw61830321,566.6367008,,FALSE,FALSE
1.69,uw61820432,482.0952265,,FALSE,FALSE
1.7,nn00838062,600.5136341,,FALSE,FALSE
1.53,uw61817212,599.9714796,,FALSE,FALSE
1.65,uw61816057,444.4823776,,FALSE,FALSE
1.51,uw61815352,600.1066724,,FALSE,FALSE
1.52,uw61822851,598.9213089,,norecord,norecord
1.6,us7000jgpw,601.8815783,,FALSE,FALSE
1.4,nn00854276,636.5732028,,FALSE,FALSE
1.7,us6000jptg,652.0312605,,FALSE,FALSE
1.6,nn00853284,664.5069304,,FALSE,FALSE
1.4,nn00853286,632.328615,,TRUE,FALSE
1.7,us6000jn7p,661.5670215,,FALSE,FALSE
1.4,nn00852847,663.3531519,,FALSE,FALSE
1.4,nn00852844,664.2743186,,FALSE,FALSE
1.6,uw61893956,623.6792445,,FALSE,FALSE
1.4,us7000j3dv,657.0103166,,FALSE,FALSE
1.4,us7000j1t9,654.5391121,,FALSE,FALSE
1.4,us7000j1t2,655.6186455,,FALSE,FALSE
1.6,us7000j1sp,661.5699402,,FALSE,FALSE
1.5,us7000j1sm,660.7640777,,FALSE,FALSE
1.5,us7000j1sc,662.1130897,,FALSE,FALSE
1.5,us7000j1ri,662.5902923,,FALSE,FALSE
1.5,us7000j1lf,656.9522899,,FALSE,FALSE
1.6,us7000j1lc,655.5937893,,FALSE,FALSE
1.4,us7000j1iy,627.6677594,,norecord,norecord
1.5,us6000jbqn,655.2263672,,FALSE,FALSE
1.6,us6000jbqk,655.3661776,,FALSE,FALSE
1.4,us6000jaax,662.6402809,,FALSE,FALSE
1.6,us6000jaaw,643.8602626,,FALSE,FALSE
1.5,us6000jaak,662.6610055,,FALSE,FALSE
1.5,us6000j9ce,655.0706145,,FALSE,FALSE
1.4,us6000j9br,652.0949333,,FALSE,FALSE
1.6,uw61889621,663.8672892,,FALSE,FALSE
1.5,us7000irh8,641.1413673,,norecord,norecord
1.4,us7000iptt,662.9031064,,norecord,norecord
1.5,us6000isea,655.7245256,,FALSE,FALSE
1.5,us7000in1d,657.2535038,,FALSE,FALSE
1.5,us6000irxc,655.5732566,,FALSE,FALSE
1.4,us7000in0v,660.5316604,,FALSE,FALSE
1.6,us7000imvg,662.177084,,FALSE,FALSE
1.6,us7000imuy,658.1999826,,FALSE,FALSE
1.6,us7000imvp,651.7487983,,FALSE,FALSE
1.4,us7000il9w,605.3641386,,FALSE,FALSE
1.6,us7000il9i,660.0130564,,FALSE,FALSE
1.6,us7000il8q,660.0448479,,FALSE,FALSE
1.5,us7000il8e,648.9314954,,FALSE,FALSE
1.5,us7000il87,660.2174885,,FALSE,FALSE
1.7,us6000ivne,659.7705867,,FALSE,FALSE
1.5,us6000ivmu,661.0518137,,FALSE,FALSE
1.4,us6000iun7,660.8352676,,FALSE,FALSE
1.6,us6000ium3,652.7087687,,FALSE,FALSE
1.4,us6000iu13,661.1175675,,FALSE,FALSE
1.5,us6000it73,660.7994036,,FALSE,FALSE
1.7,us6000ishp,662.4887118,,FALSE,FALSE
1.6,us6000isg7,662.8985326,,FALSE,FALSE
1.6,us7000i806,656.7010511,,FALSE,FALSE
1.5,us6000is75,647.0189549,,FALSE,FALSE
1.5,us6000is5g,662.1838399,,FALSE,FALSE
1.5,us6000irqe,661.471986,,FALSE,FALSE
1.7,us6000irgf,662.5936949,,norecord,norecord
1.5,us6000irfm,662.836917,,FALSE,FALSE
1.5,us6000irfi,655.525125,,FALSE,FALSE
1.4,us6000ird6,653.2161009,,FALSE,FALSE
1.5,us6000irdl,662.7009047,,FALSE,FALSE
1.5,us6000ir19,661.6323263,,FALSE,FALSE
1.4,us6000iqnw,634.3051319,,FALSE,FALSE
1.4,us6000iqnu,649.8234567,,FALSE,FALSE
1.4,us6000iqmp,648.6831563,,FALSE,FALSE
1.6,us6000iqmt,663.0190586,,FALSE,FALSE
1.4,us6000iqmn,660.6507791,,FALSE,FALSE
1.4,us6000iq0u,662.1360338,,FALSE,FALSE
1.5,us6000ip9d,647.0909303,,FALSE,FALSE
1.4,us6000ip8n,661.3519944,,FALSE,FALSE
1.49,uw61866907,614.3644085,,FALSE,FALSE
1.4,us6000ip84,662.6650586,,FALSE,FALSE
1.7,us7000i33d,649.5452673,,FALSE,FALSE
1.6,us6000ip7v,649.7774783,,FALSE,FALSE
1.4,us6000ip7u,651.3522457,,FALSE,FALSE
1.5,us6000ip7n,650.0423588,,FALSE,FALSE
1.6,us6000ip6j,659.0086995,,FALSE,FALSE
1.4,us6000iq37,661.3032627,,FALSE,FALSE
1.5,us6000iq34,661.9339588,,FALSE,FALSE
1.4,us6000iq2x,661.3257198,,FALSE,FALSE
1.5,us6000iq2u,661.3460334,,FALSE,FALSE
1.6,us6000iq2t,661.3932512,,FALSE,FALSE
1.4,us6000inl0,657.4011398,,norecord,norecord
1.7,us7000iauy,662.2834089,,norecord,norecord
1.5,us7000iauq,661.2119879,,norecord,norecord
1.7,us7000iaua,662.0933767,,norecord,norecord
1.5,us7000iau4,661.0448437,,norecord,norecord
1.7,us7000iau2,660.9642477,,norecord,norecord
1.44,uw61864362,616.4092139,,norecord,norecord
1.48,uw61873296,624.2374441,,norecord,norecord
1.4,us7000i9py,652.9836092,,norecord,norecord
1.6,us7000i9pr,656.6689978,,norecord,norecord
1.5,us7000i9p4,651.5818875,,norecord,norecord
1.6,us7000i9np,661.8875707,,norecord,norecord
1.6,us7000i8sp,654.5397031,,FALSE,FALSE
1.5,us7000i8sf,654.2061409,,FALSE,FALSE
1.4,us7000i8zr,659.1061851,,FALSE,FALSE
1.7,us7000i867,662.8526426,,FALSE,FALSE
1.4,us7000i8gk,656.5516413,,FALSE,FALSE
1.7,us7000i7kz,663.252908,,FALSE,FALSE
1.6,us7000i7kt,662.7540377,,FALSE,FALSE
1.6,us6000ii4m,651.0181522,,FALSE,FALSE
1.7,us6000ii4s,639.3227202,,FALSE,FALSE
1.4,us6000ii24,656.1234245,,FALSE,FALSE
1.4,us7000i5ka,648.5186977,,FALSE,FALSE
1.69,mb80551744,656.2661389,,FALSE,FALSE
1.45,mb80551614,662.0357919,,FALSE,FALSE
1.4,mb80549739,621.1130244,,norecord,norecord
1.52,mb80546564,661.7917972,,norecord,norecord
1.66,mb80545349,654.7775017,,FALSE,FALSE
1.41,mb80544744,661.3691941,,norecord,norecord
1.4,mb80544674,650.9205091,,norecord,norecord
1.4,nn00838083,657.5818967,,norecord,norecord
1.61,mb80544339,648.2335415,,norecord,norecord
1.61,mb80543629,662.2147049,,FALSE,FALSE
1.58,mb80543079,611.9646211,,FALSE,FALSE
1.57,mb80542819,661.7389614,,FALSE,FALSE
1.54,mb80542494,654.5901895,,FALSE,FALSE
1.6,nn00835981,665.1730427,,FALSE,FALSE
